Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,235,12,P:System.Windows.Forms.Cursors.Hand,,,,,this.disDel.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,235,12,T:System.Windows.Forms.Button,,,,,this.disDel.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,235,12,T:System.Windows.Forms.Cursor,,,,,this.disDel.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,235,12,P:System.Windows.Forms.Control.Cursor,,,,,this.disDel.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,234,12,T:System.Windows.Forms.Button,,,,,"this.disDel.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,234,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"this.disDel.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,230,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.TabIndex = 27;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,230,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.disData.TabIndex = 27;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,229,12,T:System.Windows.Forms.DataGridView,,,,,"this.disData.Size = new System.Drawing.Size(982, 372);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,229,12,P:System.Windows.Forms.Control.Size,,,,,"this.disData.Size = new System.Drawing.Size(982, 372);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,228,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,228,12,T:System.Windows.Forms.DataGridViewRow,,,,,this.disData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,228,12,P:System.Windows.Forms.DataGridView.RowTemplate,,,,,this.disData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,228,12,P:System.Windows.Forms.DataGridViewRow.Height,,,,,this.disData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,227,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.RowHeadersWidth = 51;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,227,12,P:System.Windows.Forms.DataGridView.RowHeadersWidth,,,,,this.disData.RowHeadersWidth = 51;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,226,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.RowHeadersVisible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,226,12,P:System.Windows.Forms.DataGridView.RowHeadersVisible,,,,,this.disData.RowHeadersVisible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,225,12,T:System.Windows.Forms.DataGridViewHeaderBorderStyle,,,,,this.disData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,225,12,T:System.Windows.Forms.DataGridViewHeaderBorderStyle,,,,,this.disData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,225,12,F:System.Windows.Forms.DataGridViewHeaderBorderStyle.Single,,,,,this.disData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,225,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,225,12,T:System.Windows.Forms.DataGridViewHeaderBorderStyle,,,,,this.disData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,225,12,P:System.Windows.Forms.DataGridView.RowHeadersBorderStyle,,,,,this.disData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,224,12,T:System.Windows.Forms.DataGridView,,,,,"this.disData.Name = ""disData"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,224,12,P:System.Windows.Forms.Control.Name,,,,,"this.disData.Name = ""disData"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,223,12,T:System.Windows.Forms.Padding,,,,,this.disData.Margin = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,223,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.disData.Margin = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,223,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.Margin = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,223,12,T:System.Windows.Forms.Padding,,,,,this.disData.Margin = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,223,12,P:System.Windows.Forms.Control.Margin,,,,,this.disData.Margin = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,222,12,T:System.Windows.Forms.DataGridView,,,,,"this.disData.Location = new System.Drawing.Point(12, 455);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,222,12,P:System.Windows.Forms.Control.Location,,,,,"this.disData.Location = new System.Drawing.Point(12, 455);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,221,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.disData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,221,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.disData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,221,12,F:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize,,,,,this.disData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,221,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,221,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.disData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,221,12,P:System.Windows.Forms.DataGridView.ColumnHeadersHeightSizeMode,,,,,this.disData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,220,12,T:System.Windows.Forms.DataGridViewAutoSizeRowsMode,,,,,this.disData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,220,12,T:System.Windows.Forms.DataGridViewAutoSizeRowsMode,,,,,this.disData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,220,12,F:System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells,,,,,this.disData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,220,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,220,12,T:System.Windows.Forms.DataGridViewAutoSizeRowsMode,,,,,this.disData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,220,12,P:System.Windows.Forms.DataGridView.AutoSizeRowsMode,,,,,this.disData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,219,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.disData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,219,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.disData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,219,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill,,,,,this.disData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,219,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,219,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.disData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,219,12,P:System.Windows.Forms.DataGridView.AutoSizeColumnsMode,,,,,this.disData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,218,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.AllowUserToDeleteRows = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,218,12,P:System.Windows.Forms.DataGridView.AllowUserToDeleteRows,,,,,this.disData.AllowUserToDeleteRows = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,217,12,T:System.Windows.Forms.DataGridView,,,,,this.disData.AllowUserToAddRows = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,217,12,P:System.Windows.Forms.DataGridView.AllowUserToAddRows,,,,,this.disData.AllowUserToAddRows = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,213,12,T:System.Windows.Forms.Button,,,,,this.DelRoleAccessRule.Click += new System.EventHandler(this.DelRoleAccessRule_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,213,12,E:System.Windows.Forms.Control.Click,,,,,this.DelRoleAccessRule.Click += new System.EventHandler(this.DelRoleAccessRule_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,212,12,T:System.Windows.Forms.Button,,,,,this.DelRoleAccessRule.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,212,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.DelRoleAccessRule.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,211,12,T:System.Windows.Forms.Button,,,,,"this.DelRoleAccessRule.Text = ""Delete"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,211,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.DelRoleAccessRule.Text = ""Delete"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,210,12,T:System.Windows.Forms.Button,,,,,this.DelRoleAccessRule.TabIndex = 26;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,210,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.DelRoleAccessRule.TabIndex = 26;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,209,12,T:System.Windows.Forms.Button,,,,,"this.DelRoleAccessRule.Size = new System.Drawing.Size(99, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,209,12,P:System.Windows.Forms.Control.Size,,,,,"this.DelRoleAccessRule.Size = new System.Drawing.Size(99, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,208,12,T:System.Windows.Forms.Button,,,,,"this.DelRoleAccessRule.Name = ""DelRoleAccessRule"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,208,12,P:System.Windows.Forms.Control.Name,,,,,"this.DelRoleAccessRule.Name = ""DelRoleAccessRule"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,207,12,T:System.Windows.Forms.Button,,,,,"this.DelRoleAccessRule.Location = new System.Drawing.Point(1044, 411);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,207,12,P:System.Windows.Forms.Control.Location,,,,,"this.DelRoleAccessRule.Location = new System.Drawing.Point(1044, 411);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,206,12,T:System.Drawing.GraphicsUnit,,,,,"this.DelRoleAccessRule.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,206,12,T:System.Drawing.GraphicsUnit,,,,,"this.DelRoleAccessRule.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,206,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.DelRoleAccessRule.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,206,12,T:System.Drawing.FontStyle,,,,,"this.DelRoleAccessRule.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
